,Date,CMCSA,VZ,TMUS,T,QCOM,QQQ,SPY,IXP,IYZ,IXTC
26,2/8/2013,0.0033605822927837256,-0.0024774001422740236,0.012195243752954606,0.0033605822927837256,0.006143100000286719,0.010199874979670112,0.0055490597521236145,0.002037478005936498,0.003596428203269141,9.15540689627036e-05
27,2/11/2013,-0.002842794316103283,-0.0006768185847234658,0.020000801998339923,-0.002842794316103283,0.003429522047261563,0.00029438598257111793,-0.00019724633395467166,-0.0022075156923788307,-0.004397475856260273,-0.0022466824267345356
28,2/12/2013,0.008503741496742429,0.002703952295386666,0.0049381631770642545,0.008503741496742429,-0.019388859749900657,-0.004125459957177425,0.0016455891755063428,0.0037326566269064933,-0.0032102072524504226,-0.006678260859443857
29,2/13/2013,0.029332201847719924,0.0017987545728197006,0.013698901230445279,0.029332201847719924,-0.006700529382437623,0.0035374471183859954,0.000854749262557978,-0.0071379528310551894,-0.002817496801526319,-0.003425407244253292
30,2/14/2013,0.005219497091482508,-0.004276924254130752,-0.004871053308568904,0.005219497091482508,0.0012216569086538713,-0.0002947315080605316,0.0009195448545141773,-0.014603888120573052,-0.02489417935181476,-0.005253527934578452
31,2/15/2013,0.022065379250788192,0.0015778089775878848,0.010684979178899814,0.022065379250788192,-0.0015269637577603671,-0.0029476240977544285,-0.0011825104305113994,0.0008649922652622714,0.0,-0.004297656916049709
32,2/19/2013,0.005078937975481158,0.0022498885738561508,-0.007759476912210424,0.005078937975481158,0.003661292296974392,0.007206636529274405,0.0074665697917485185,0.003969332784162168,0.005357722702832496,0.01121908735611994
33,2/20/2013,-0.01213608686834523,0.009393698309626301,-0.018673700057604013,-0.01213608686834523,-0.006109840948137308,-0.015506381928626356,-0.012541565862522157,-0.010562162658025792,-0.01032884401744875,-0.021713529271848355
34,2/21/2013,-0.02147423022316913,0.00444235535156803,0.0,-0.02147423022316913,-0.006918258189213262,-0.010773721188471617,-0.0060976226165960394,-0.005935666990536567,-0.0024946432546153192,-0.01237642404486205
35,2/22/2013,-0.004250690247659349,0.00618676446335992,-0.012980817843127431,-0.004250690247659349,0.001849430474695093,0.010029439125958314,0.009725022719080087,0.012182681812213597,0.014465950692311415,0.010008213833887463
36,2/25/2013,-0.012607232267769927,0.007023866063811574,-0.019280088376570404,-0.012607232267769927,-0.002157906900163446,-0.012439635450774474,-0.019210373194822706,-0.014286137586088193,-0.013633663486839196,-0.014520741347593312
37,2/26/2013,0.007079764556372086,0.008710504061375477,-0.010298758592093398,0.007079764556372086,0.007226734614681634,0.0037633483152752886,0.0068227201204309985,0.005948314135245489,-0.002082066163330106,-0.0007701338666921395
38,2/27/2013,0.011523080753909707,0.004974845518839155,0.023530549221841526,0.011523080753909707,0.005652800885359755,0.010164361049853424,0.012519611439794706,0.009893349071809481,0.002497950146868678,0.012298899043033926
39,2/28/2013,-0.00900706521119574,0.0038758501718594283,-0.009141815407131092,-0.00900706521119574,0.0,-0.002084184263714373,-0.001976648455069464,-0.002594057562741836,-0.007512503607063423,-0.0025239863804631113
40,3/1/2013,0.006013641495541346,0.0040751172174478874,0.001019901076548291,0.006013641495541346,0.01000477269657149,0.0041641601394330485,0.003292286057956198,-0.0006928928170841454,-0.0016772338683934567,0.001572299425110299
41,3/4/2013,0.0087055779915973,0.008312799213029203,0.0330857203204901,0.0087055779915973,0.0049648226077989785,0.004442650339397636,0.005310674879387298,0.006390807229958594,0.0020961272102962766,-0.002812788133436821
42,3/5/2013,0.014017153152373568,0.012236520332397199,0.016626333921301757,0.014017153152373568,0.01991172260580141,0.014666909964834931,0.00891929073740109,0.012660693775442275,0.0037615895766805224,0.016524558517140662
43,3/6/2013,-0.0024450355118041034,-0.008634372999260157,0.0048378229166447795,-0.0024450355118041034,-0.015626564686203343,-0.002478489606144689,0.0013599520107918685,0.001698597809898067,0.0008340705416113366,0.014313632225723526
44,3/7/2013,-0.005646084158029731,0.00422116184357431,0.021957972831590195,-0.005646084158029731,0.0017981827626961581,0.0026242998568915786,0.0018106504150157204,-0.0003393261560004913,0.004159520183365667,0.005079158550687045
45,3/8/2013,0.009311372251143292,0.0100588173023568,0.020561508025834264,0.009311372251143292,-0.0020982211653839573,0.001163952419681568,0.004255170995277591,0.008621396867160052,0.006620040650074487,0.004686880858566034
46,3/11/2013,0.0031659747679052934,-0.0031321659605602855,-0.029096345775482573,0.0031659747679052934,0.0007498562413339994,0.002904368965457061,0.0037885312530017206,0.0010094389547893959,-0.00041240591286435563,0.0053491909835176035
47,3/12/2013,-0.010018538959695053,0.011438031996972301,-0.023122419133192334,-0.010018538959695053,0.005084663144496878,-0.0036316068600958607,-0.0022455339783645206,-0.0008412179304667613,0.004527609456739949,-0.0065877132111254455
48,3/13/2013,-0.003197685485665223,-0.008722757494338264,-0.0157173764946794,-0.003197685485665223,-0.004335244539942214,-0.001310607562391961,0.0014121634788864003,-0.008450291735482195,-0.0024670420831896136,-0.002803761697072703
49,3/14/2013,0.013945243124334757,0.011200808911802168,0.018637064407509372,0.013945243124334757,-0.0027004540604187257,0.0033455392946646883,0.005309481897627308,0.013653964009688812,0.006565474086852919,0.0030332437917633226
50,3/15/2013,-0.010993275326813469,-0.009533589625137506,0.008708262089880422,-0.010993275326813469,-0.024328109416773123,-0.0027840010158624497,-0.001320719540560191,-0.008406315936536363,-0.0069772007081836274,0.004075750418742351
51,3/18/2013,-0.008386855924941617,0.015087743678709504,-0.012603156722292013,-0.008386855924941617,-0.006330942996727037,-0.0021919696256562575,-0.005534523303500855,-0.003213023707935975,-0.0020613219819592063,-0.007385189954584237
52,3/19/2013,-0.005962842225840734,0.004094163084718282,0.020280778057880092,-0.005962842225840734,0.00247530020549923,-0.0019031539740139,-0.0023254889118105924,0.00253736038253198,0.002061321981959247,-0.0047072126399929914
53,3/20/2013,0.02096021973381222,-0.007176100656741106,0.010461301313215684,0.02096021973381222,0.015637389892103667,0.007010285400414431,0.006960971667070573,0.0023625803390102174,0.0024682455932625714,0.006639037939403607
54,3/21/2013,-0.014254420130253848,0.00410716927416121,-0.008551173723444997,-0.014254420130253848,-0.00595024121986469,-0.011416870114077033,-0.008579191105978688,0.0006739797836095073,-0.005768697738968684,-0.02150515982124726
55,3/22/2013,0.02009394101107057,0.0044980606783482134,0.005708938369663599,0.02009394101107057,0.008684329703106303,0.009668749651418798,0.008001172244195989,0.008887478036319176,0.0037121787670369023,-0.00315063617278919
56,3/25/2013,0.012056748796193489,0.0028516235234090125,0.005676531314716759,0.012056748796193489,-0.0037992699606433367,-0.003651275319529259,-0.004186243709505149,-0.001503660306527491,0.000951767332320593,0.0016000614793070756
57,3/26/2013,-0.006010390704674176,0.006488385506332964,0.006581975795041772,-0.006010390704674176,0.014362567668016326,0.00539939578218741,0.007970606294368396,0.002171228711274323,0.003302923268156638,0.0014097224845163328
58,3/27/2013,0.006729156631020045,-0.010973687623804091,-0.01320767798150928,0.006729156631020045,0.0008999660089862435,0.001309103251606172,0.0,-0.005185237774204592,-0.007447250763842829,-0.0015507979831876218
59,3/28/2013,0.005494162951135438,0.004282018535757742,0.03453439344365311,0.005494162951135438,0.0038918535835350426,0.0024679989633862925,0.003068623101527747,0.005018298631193752,0.0090947949691365,0.0035678831936424857
60,4/1/2013,-0.009739919507165485,0.0014231093634243784,0.013667814859442046,-0.009739919507165485,-0.014141885572593597,-0.006837995772176132,-0.003965369258944925,-0.0011686436117736624,-0.0012352859123627264,-0.00446186775865709
61,4/2/2013,0.021989327851798707,0.005672478625545028,-0.0027186032829584175,0.021989327851798707,0.0037805957118917355,0.00785241945170829,0.00492236696755816,0.008649351754509031,0.002057900285551016,0.01504350703301905
62,4/3/2013,-0.011412366042206587,-0.010356247959935753,-0.005459704364939411,-0.011412366042206587,-0.004235329021249048,-0.009167151083387294,-0.010190924072680843,-0.009819451716844441,-0.0012343636188742837,-0.007913997622195811
63,4/4/2013,0.007147898465193343,0.006307849118483775,0.014493083184335384,0.007147898465193343,-0.002428394827362906,0.0002921981712437623,0.004050244534112675,0.009653905513564645,0.009832182086291334,-0.0026208036280055192
64,4/5/2013,-0.013384243994291226,0.0052601361892458355,0.00895261649623393,-0.013384243994291226,-0.009925935432610214,-0.008364686264253924,-0.004501131901869834,-0.0004970677460373579,0.0073110375994579774,-0.017776541587555487
65,4/8/2013,0.0016827011415406071,0.007818968830019724,0.004446430534428982,0.0016827011415406071,0.010685485203840779,0.005291373509692966,0.006743955275930578,0.003969619010802617,0.012867295233442098,0.003998848563972685
66,4/9/2013,-0.008442711622341883,-0.0014171517579869082,-0.007123897784028512,-0.008442711622341883,0.0015170477178036573,0.00671990327289113,0.003451114659479681,0.008710733537510115,0.00478243679927308,0.011009121718669405
67,4/10/2013,0.008202423396015643,0.01007873436152736,0.03253043684680734,0.008202423396015643,0.0199631862843371,0.01932300287685132,0.012174890226660564,0.009770405178191858,0.023965368970087556,0.02046492029595313
68,4/11/2013,0.004554894330785801,0.012952409606144813,-0.02186353144671058,0.004554894330785801,-0.0038713599819405684,-0.0004285405909934421,0.003271486069189503,0.006943839618782198,0.0027136225697652655,0.004684874419143833
69,4/12/2013,0.004534083907512501,0.006905541777274324,0.018397332150878902,0.004534083907512501,-0.005235263665651737,-0.0007145313050349542,-0.002452954673777272,0.0024110161208738814,0.006175253800143229,-0.0018345829198858387
70,4/15/2013,-0.020445851044260596,-0.004335301496291356,-0.04165416233404753,-0.020445851044260596,-0.018007532129926302,-0.01992858353255054,-0.02344652851460189,-0.014065393762687482,-0.013948469806703914,-0.023268180336506555
71,4/16/2013,0.006298500629628434,-0.003560646979243584,0.0,0.006298500629628434,0.0048743720041473345,0.013185850861387538,0.014654719245684128,0.006815051197204049,0.008934161287777229,0.007163450130357835
72,4/17/2013,-0.019261602599814028,-0.018400781384911483,-0.0027186032829584175,-0.019261602599814028,-0.02430132778636791,-0.019771310307613907,-0.014719095124935742,-0.012038661041515356,-0.01558898818814381,-0.01959832794849925
73,4/18/2013,-0.01563118998364772,0.027279051460835632,0.015308528066030396,-0.01563118998364772,-0.009228224155554363,-0.013897279586612268,-0.006273268086283882,0.0062000305863443485,0.008214240230814672,-0.00147593044544136
74,4/19/2013,0.014152806695809244,0.025980699764681495,-0.0062751492466343725,0.014152806695809244,0.004546695613629371,0.013603942306321651,0.008655833331033744,0.00938986091094044,0.015462485667192785,-0.0006672703963502296
75,4/22/2013,-0.0022213543628355134,-0.0011490786747943226,0.026620930803315797,-0.0022213543628355134,0.010115944374433887,0.010227561352095852,0.004428157297994565,0.006104243964244887,0.0034461305688980475,0.004519176086360649
76,4/23/2013,0.01056926319588986,0.0024878013819356532,0.023367447677017695,0.01056926319588986,0.011852478660172562,0.0095491560172531,0.010256272287338082,0.004633851283702196,0.015174829593192118,0.014512821071230447
77,4/24/2013,-0.00563971254524096,-0.009988483840873228,0.006820234096387065,-0.00563971254524096,0.009897561430407004,-0.0004324103977459927,0.0006338292404498324,-0.005595231309939349,-0.01135947932387374,-0.01252136001945451
78,4/25/2013,0.001965403905703106,0.027044034136667727,0.015177345651210544,0.001965403905703106,-0.055448795794900085,0.00531584780260303,0.0040453982358584495,0.012109898969661003,0.0207282540738743,0.014950875785542878
79,4/26/2013,0.015099988573058295,0.007674456520392087,-0.0050335294181346225,0.015099988573058295,-0.014843766440889533,-0.0031570678040182577,-0.0017679073872186766,-0.00126785112429533,-0.007863837510588709,-0.00013999767069866728
80,4/29/2013,0.0028963940976980823,-0.003175002382095128,0.005033529418134572,0.0028963940976980823,0.0014619108118647548,0.009157189124031594,0.006676454674172833,0.006638252192044146,0.0026281277051582344,0.00993831174761522
81,4/30/2013,-0.004589999641104921,0.008382204032817323,-0.009247613110982019,-0.004589999641104921,-0.0001622713438281482,0.007237558309570456,0.0023822980128410543,0.006907317673637014,0.004862644358766607,0.001985126354048708
82,5/1/2013,0.013468521300220415,-0.028409313165022793,-0.17197774722108358,0.013468521300220415,0.005181178016904019,-0.004677087995791446,-0.008806021165220305,-0.005333335065322924,-0.013145797798053603,-0.019560056066306418
83,5/2/2013,0.005954558383428635,0.002477940260143882,0.07012208644418609,0.005954558383428635,0.015544015441719737,0.012564802152183268,0.009244462448131055,-0.001889097608082986,0.004150088494716718,0.0074965960239710945
84,5/3/2013,0.010159511948106801,0.0028514563184792448,-0.012493016536618261,0.010159511948106801,0.013895540361288415,0.011715267407089466,0.01008978628125454,0.00534337202563897,0.0007526442563229228,0.007116470099970695
85,5/6/2013,0.005625622531987897,-0.012031015943448893,0.007968139150034843,0.005625622531987897,0.0014104223756035079,0.003875021662121469,0.0025373079109646955,-0.006289397203684204,0.0003764106040257342,0.002407204232590826
86,5/7/2013,0.0062913983205438746,0.016576414758039806,0.015190221806156602,0.0062913983205438746,0.0017211400852959941,-0.0005528636397191287,0.005056206176921797,0.004720846442595456,0.005251206560941529,-0.010270762851453554
87,5/8/2013,0.005328498787210181,0.0035838193593200466,-0.007847486085735305,0.005328498787210181,0.0023421513479035634,0.0048252597109176825,0.004540723727361182,0.00828582725728412,0.011530744056774237,0.011379843364106308
88,5/9/2013,-0.0074211340870553675,-0.007559978453330003,0.028295924957328644,-0.0074211340870553675,-0.00015590019544227984,-0.0013760436547892586,-0.0028203932146668165,-0.007187531273899407,-0.008542230728063977,-0.0008779115609083519
89,5/10/2013,0.0027894982450195702,0.0034089146295759334,0.019502166796665533,0.0027894982450195702,0.00823291846209008,0.006041592991012889,0.003248493627016532,0.0050053852163502435,0.009281519314564892,0.012038350703736484
90,5/13/2013,0.0025501330737518852,-0.0064489334891665384,0.014909804639247168,0.0025501330737518852,0.002780769986547637,0.0012310558826460487,0.0007952073546033388,-0.004535130438646136,-0.0033315348608947454,0.0006392064971416908
91,5/14/2013,0.0032364871488360716,0.01172908668697271,0.0031662171298274776,0.0032364871488360716,0.007684013090581531,0.005182289416748913,0.010281214433774553,0.003910885437860388,0.01032840572339213,0.0028714269828758
92,5/15/2013,0.009189039265852456,0.008055030324154359,0.014644609118589249,0.009189039265852456,0.0033624333756963926,0.002037849690592116,0.005371597147114765,0.004051078816542032,0.005489545462689302,0.00040951471554853946
93,5/16/2013,-0.019862181340534777,-0.007490772261269719,0.022080452533687647,-0.019862181340534777,0.0015244491255591629,-0.001086176615879859,-0.004706143712570251,-0.0046757968980240825,-0.005489545462689261,0.055825546568526174
94,5/17/2013,-0.005379285660592092,0.0028154049131489016,0.011613365844217799,-0.005379285660592092,0.014669523332925276,0.009601579239595929,0.009630170214297023,0.002184807972580481,0.00840496379211075,0.009207615309493758
95,5/20/2013,-0.02661782557980926,-0.011499477621687362,0.0301630618936675,-0.02661782557980926,-0.0076861150915632295,-0.0014812468109414005,-5.9824369175137904e-05,-0.000623909972693955,-0.0025505623487371803,-0.007015771358827347
96,5/21/2013,0.016955543887887208,-0.012785346207384935,0.015946155728296288,0.016955543887887208,-0.00515681816835275,0.0010775113574706505,0.00143692562113524,-0.003124465247070082,0.0025505623487372957,0.0014585262731916287
97,5/22/2013,-0.010713102351424112,-0.011589985741173068,-0.0391057143761155,-0.010713102351424112,-0.008092221011462598,-0.008790378466412683,-0.007445236446335601,-0.01465863332524868,-0.02207608311940286,-0.02504527304173282
98,5/23/2013,0.0009570235812718501,0.008126928116858313,0.015826234643179407,0.0009570235812718501,-0.020443536216812313,-0.0023119349309222085,-0.002897334113676111,-0.002225271948267639,0.0033427136038999394,0.0031597033977393933
99,5/24/2013,0.003103885017669801,-0.009682353141522762,0.00782024593310784,0.003103885017669801,0.0054616070628984515,-0.0005446253288996965,-0.0008460228892629262,-0.006225642903712062,0.002961958886094576,0.001969740895704115
100,5/28/2013,-0.003103885017669784,-0.011153759589848775,0.0009731827145088621,-0.003103885017669784,-0.0029612376711124263,0.0065174461064715725,0.005970524295776797,-0.002725830467748895,-0.008166485240049884,0.008751210787326961
101,5/29/2013,-0.024937489213013492,-0.02490404845172956,0.020222133561881465,-0.024937489213013492,0.0006242137230047963,-0.004748248061168677,-0.006515301697684819,-0.011303164713771427,-0.02109275908370048,0.0008232901091951324
102,5/30/2013,0.00391472147201954,-0.009934037244737024,0.017950485976178814,0.00391472147201954,0.0010910866264980106,0.0052893363228222814,0.003685272710273049,-0.0032532149542692924,0.006071963316355511,0.009269079669121967
103,5/31/2013,-0.01923167173409657,-0.012300810499732053,0.003271830163904849,-0.01923167173409657,-0.010966825866611052,-0.0092402387166221,-0.014456100508244175,-0.017088764153911622,-0.009122045088889478,-0.011871240885884609
104,6/3/2013,0.007193617950670022,0.0037064021681556016,-0.02839758728831553,0.007193617950670022,0.0015829167738384735,0.0017728415781121146,0.005491430252434074,-0.0036527105463650938,0.0007633603470597054,0.004073687106991395
105,6/4/2013,0.011305145945226672,0.0036921170602010078,-0.00048023914728116614,0.011305145945226672,0.007562661487338525,-0.0051919706681723245,-0.004818629983144157,0.006961728135378247,-0.006891224404972474,-0.0012983210403362416
106,6/5/2013,-0.018000849501930566,-0.011118025915590994,-0.021850697513854822,-0.018000849501930566,-0.008828637691951443,-0.013098901579262056,-0.01409998926547038,-0.011295755394204956,-0.008875332870310008,-0.007476349780145377
107,6/6/2013,0.0012435107571198913,0.03399139973036958,0.014136127961040608,0.0012435107571198913,-0.0028545538048997078,0.004845866176399108,0.009012480892228513,0.015581206160805066,0.01614797546297143,0.014940180749264929
108,6/7/2013,0.02309134293580402,0.005388501215551769,0.03097695920559744,0.02309134293580402,-0.013912393153311175,0.013581611344521249,0.012640532174522988,0.005413027938563045,-0.0003814181876889003,0.004331931907048736
109,6/10/2013,-0.01246242300185641,0.0057555443474276635,-0.005175244336511429,-0.01246242300185641,-0.0011278697932451554,0.0004085754598143828,0.0,0.00473272340929674,0.004947645498184881,-0.0009848680985213886
110,6/11/2013,-0.01261920323832372,-0.006950420386769661,0.011257158470155036,-0.01261920323832372,-0.0059826993155973835,-0.009992333671314463,-0.010369303938460486,-0.005550827101909357,-0.011454990220474614,-0.010767612325784354
111,6/12/2013,-0.01606465959499073,-0.005595375028975847,-0.006551333548415639,-0.01606465959499073,-0.008959863514007255,-0.011623540734733156,-0.008311500736035718,-0.004101441234421056,-0.00577708016657441,-0.010665942339370588
112,6/13/2013,0.0058033484151775935,0.014720439217579496,0.025036123502250374,0.0058033484151775935,0.013813267404281402,0.012585739150003375,0.01509399024418275,0.00981507134919359,0.020264549597178404,0.015978144721157956
113,6/14/2013,-0.0002518759658084129,0.008455693100242394,0.014545793027863506,-0.0002518759658084129,-0.00940466543616786,-0.00661900186853879,-0.006292037095237656,-0.006368909227660252,-0.002273377652239692,-0.008217722834439811
114,6/17/2013,0.008519319567419647,-0.00707403647803288,0.007194247287051969,0.008519319567419647,0.011178597375871055,0.009638300749714447,0.007691907829339486,0.005880594033505156,-0.009912458514295343,0.014187116262397197
115,6/18/2013,0.007704831943259113,0.016429319561274934,0.007142859568919819,0.007704831943259113,0.004982015544049204,0.008187379349585494,0.007874144655866649,0.008110119128820417,0.008013796797012144,0.007932492005791155
116,6/19/2013,-0.004466744425210956,-0.02953017684029847,-0.011183299047601566,-0.004466744425210956,-0.007562887439028187,-0.011206678230761255,-0.013913025030226175,-0.02304197700458798,-0.022291602604777725,-0.01230944713811353
117,6/20/2013,-0.03286437026635527,-0.022018751763319386,0.031003383266383314,-0.03286437026635527,-0.016120226627271753,-0.024064146966195316,-0.025090462355338034,-0.026636922164255752,-0.022004592199145873,-0.014729694768085394
118,6/21/2013,0.021861680532507356,0.011373020444703116,-0.004808733586033178,0.021861680532507356,-0.004112357843046098,-0.005324065834377215,0.0032050396585590556,0.006599456904023101,0.003965119797793142,0.0010904888413418728
119,6/24/2013,0.0002515197846866389,-0.008110454784761148,-0.02574486420989315,0.0002515197846866389,-0.013106790058849654,-0.009988985292823303,-0.012716076009124118,-0.010000857252610833,-0.014348573702155485,-0.014668094940594187
120,6/25/2013,0.009755808162605236,0.026518317400170226,0.03447093319485749,0.009755808162605236,0.031722852396736195,0.00728763649766573,0.009567923348231698,0.016690776223818458,0.01711478735036097,0.006614072554076432
121,6/26/2013,0.0004979143939662388,0.004352152224306452,0.026576729027662376,0.0004979143939662388,-0.008774902233567597,0.008929280347854993,0.009852272305506166,0.00461892849353563,0.006829822924605805,0.009273955417346153
122,6/27/2013,0.00273336825795681,0.0066888990230413205,0.037771683929946794,0.00273336825795681,-0.0031060439357739346,0.0042240382622187305,0.005852706040643201,0.012551082725876997,0.020756319842405786,0.013150085651015855
123,6/28/2013,0.035348001531029544,-0.013025599570695285,0.010534943647200787,0.035348001531029544,0.00016369542535624366,0.001403868855052496,-0.004105761496924813,0.0010107633369391368,0.0019362907604946389,-0.014282878876027784
124,7/1/2013,-0.021773185275959065,0.00039733588631554447,-0.04492825906897988,-0.021773185275959065,-0.0021302880886266916,0.0061546374737706236,0.005842520397088288,0.0010097427259252183,-0.0015488290174938692,0.0024816914415412474
125,7/2/2013,0.002211166069972105,0.005346982988246095,-0.014865367677311952,0.002211166069972105,-0.0006561656622286007,0.00041874591070224993,-0.0009299913698876832,-0.0011780447657558182,-0.00038746174300078527,-0.0032666245504497696
126,7/3/2013,0.009768163232729552,0.007477148274532214,-0.013787457248901623,0.009768163232729552,-0.00016428761508971378,0.004033869542689749,0.00043409993717688825,0.0008416208866984785,0.006182534338401715,0.0072591568686713485
127,7/5/2013,0.013277283803862222,0.0056692820350368964,0.0176310934360696,0.013277283803862222,0.0006566406719238863,0.007606731402120855,0.010730650347625298,0.0001682260871568832,0.00652713112355946,0.003286183661667515
128,7/8/2013,0.016882811517274936,0.007552592243387354,-0.0055567356521309,0.016882811517274936,-0.015876065161961692,0.0009641749360959775,0.005688711457539285,0.003526749377560594,0.0026753488064269484,0.0011648900282235876
129,7/9/2013,0.00611226758083364,-0.004112572258006497,0.032056777151592816,0.00611226758083364,-0.010052199436860048,0.006038079738147474,0.007171706943047244,0.0016750552912374362,0.006088301882323961,0.01110573358955962
130,7/10/2013,0.005608475897218801,-0.008276060490159193,0.013605598898017825,0.005608475897218801,0.017525368406069414,0.005729789538804752,0.00036355338351916073,0.0008365636101199543,0.008687473290838143,0.00887276732424608
131,7/11/2013,0.035485190878274286,0.01316998632491001,0.021872031688442085,0.035485190878274286,0.014128809741466783,0.01966658897447067,0.013528549666446536,0.0182273961930579,0.013448161981581016,0.017927928027159375
